Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
31.80063,S,31.80063,0.3646166,0.5556631,0.4345098,0.06393803,0,146.7074,7.614716,1.118829,126.106,148.4966,3.15227,-33.4894885826863,-33.47218,-1.076574,386.319259088878,326.8595,198.5908,58.34419,58.71829,22726.26,6018.784
31.90063,S,31.90063,0.361941,0.5697076,0.4347042,0.06555194,0,146.7074,7.495662,1.128625,126.106,148.4966,3.15227,-33.4612444828504,-33.44412,-1.070383,383.435181351891,323.5139,198.4836,58.10531,58.46988,22758.77,6038.637
32.00064,S,32.00064,0.3592738,0.5841674,0.4348986,0.06721182,0,146.7074,7.378122,1.138541,126.106,148.4966,3.15227,-33.4332828282328,-33.41634,-1.064247,380.561240908355,320.171,198.3769,57.86316,58.21778,22790.93,6058.48
32.10062,S,32.10062,0.3566153,0.599063,0.4350934,0.06892432,0,146.7074,7.262091,1.148668,126.106,148.4966,3.15227,-33.4055941427538,-33.38883,-1.058183,377.697772289731,316.8309,198.2709,57.6177,57.96191,22822.77,6078.313
32.2006,S,32.2006,0.3539655,0.6143758,0.4352885,0.07068346,0,146.7074,7.14755,1.158879,126.106,148.4966,3.15227,-33.3781775477781,-33.36159,-1.052164,374.844756033048,313.4935,198.1654,57.36884,57.70222,22854.27,6098.135
32.30059,S,32.30059,0.3513248,0.6301447,0.4354839,0.07249539,0,146.7074,7.034498,1.169254,126.106,148.4966,3.15227,-33.3510335302946,-33.33462,-1.046206,372.002351104758,310.1588,198.0604,57.11656,57.43862,22885.43,6117.946
32.40057,S,32.40057,0.3486932,0.6464264,0.4356799,0.0743649,0,146.7074,6.922923,1.179845,126.106,148.4966,3.15227,-33.3241422963871,-33.3079,-1.040316,369.170915699612,306.8268,197.9562,56.8608,57.17101,22916.27,6137.747
32.50055,S,32.50055,0.3460709,0.6631512,0.4358765,0.07628581,0,146.7074,6.812817,1.190528,126.106,148.4966,3.15227,-33.2975230963557,-33.28145,-1.034471,366.350464789548,303.4976,197.8524,56.60147,56.89936,22946.77,6157.537
32.60054,S,32.60054,0.343458,0.6804388,0.436074,0.0782717,0,146.7074,6.704169,1.201489,126.106,148.4966,3.15227,-33.2711470119687,-33.25524,-1.028706,363.541004964073,300.1707,197.7494,56.33854,56.62352,22976.93,6177.317
32.70052,S,32.70052,0.3408546,0.6982048,0.4362722,0.08031241,0,146.7074,6.596968,1.212544,126.106,148.4966,3.15227,-33.2450228077937,-33.22928,-1.022982,360.742906028916,296.8466,197.6468,56.07192,56.34348,23006.77,6197.087
32.8005,S,32.8005,0.3382611,0.7165155,0.4364714,0.08241724,0,146.7074,6.491211,1.223808,126.106,148.4966,3.15227,-33.2191612010708,-33.20358,-1.017323,357.95622359255,293.525,197.5448,55.80156,56.05911,23036.27,6216.846
32.90049,S,32.90049,0.3356776,0.7353852,0.4366717,0.08458328,0,146.7074,6.386888,1.235212,126.106,148.4966,3.15227,-33.1935317251704,-33.17811,-1.011714,355.181299006599,290.206,197.4435,55.52739,55.77034,23065.44,6236.596
33.00047,S,33.00047,0.3331042,0.754788,0.4368733,0.08681317,0,146.7074,6.283986,1.246769,126.106,148.4966,3.15227,-33.1681643188422,-33.1529,-1.006154,352.418105537052,286.8896,197.3425,55.24934,55.47712,23094.28,6256.335
33.10045,S,33.10045,0.3305412,0.7748102,0.4370763,0.08911225,0,146.7074,6.182504,1.258528,126.106,148.4966,3.15227,-33.1430193162273,-33.12791,-1.000654,349.666970528804,283.5756,197.2423,54.96735,55.17928,23122.78,6276.064
33.20044,S,33.20044,0.3279885,0.7953839,0.4372808,0.09147604,0,146.7074,6.082425,1.270397,126.106,148.4966,3.15227,-33.1181160979817,-33.10316,-0.9951944,346.927931205161,280.2642,197.1423,54.68135,54.87684,23150.96,6295.784
33.30042,S,33.30042,0.3254468,0.8166379,0.4374872,0.09391646,0,146.7074,5.983755,1.282519,126.106,148.4966,3.15227,-33.0934454455405,-33.07864,-0.9898016,344.201502247993,276.9552,197.0433,54.39127,54.56957,23178.8,6315.493
33.4004,S,33.4004,0.3229159,0.8384499,0.4376954,0.09642124,0,146.7074,5.886468,1.294694,126.106,148.4966,3.15227,-33.0690261175942,-33.05437,-0.984435,341.487536792395,273.6488,196.9444,54.09703,54.25752,23206.31,6335.193
33.50039,S,33.50039,0.3203962,0.8609908,0.437906,0.09901079,0,146.7074,5.790577,1.307172,126.106,148.4966,3.15227,-33.0447995770293,-33.03029,-0.9791433,338.786435567417,270.3446,196.8464,53.79857,53.94046,23233.5,6354.883
33.60037,S,33.60037,0.3178877,0.8841575,0.4381187,0.1016701,0,146.7074,5.696054,1.319723,126.106,148.4966,3.15227,-33.0208143620056,-33.00645,-0.9738786,336.098236666599,267.0429,196.7486,53.49582,53.61841,23260.35,6374.563
33.70035,S,33.70035,0.3153909,0.9080667,0.4383343,0.1044173,0,146.7074,5.602909,1.332556,126.106,148.4966,3.15227,-32.99704166457,-32.98282,-0.9686813,333.423402273697,263.7435,196.6516,53.1887,53.29117,23286.87,6394.233
33.80033,S,33.80033,0.3129058,0.9326755,0.4385527,0.1072429,0,146.7074,5.511126,1.34552,126.106,148.4966,3.15227,-32.9734905567294,-32.95941,-0.9635206,330.761933120856,260.4464,196.555,52.87712,52.95869,23313.07,6413.894
33.90032,S,33.90032,0.3104331,0.95802,0.4387743,0.1101532,0,146.7074,5.420706,1.358667,126.106,148.4966,3.15227,-32.9501513138908,-32.93621,-0.9584062,328.114374183036,257.1518,196.459,52.56103,52.62087,23338.93,6433.545
34.0003,S,34.0003,0.3079722,0.9841062,0.4389992,0.1131493,0,146.7074,5.331624,1.371977,126.106,148.4966,3.15227,-32.9270236865906,-32.91322,-0.95333,325.480475931527,253.8593,196.3633,52.24033,52.27761,23364.46,6453.186
34.10028,S,34.10028,0.3055242,1.010979,0.439228,0.1162358,0,146.7074,5.243904,1.385485,126.106,148.4966,3.15227,-32.904097946899,-32.89043,-0.9483017,322.861078438066,250.5693,196.2683,51.91495,51.92878,23389.67,6472.817
34.20027,S,34.20027,0.3030888,1.038659,0.4394607,0.1194127,0,146.7074,5.157512,1.399157,126.106,148.4966,3.15227,-32.881373732136,-32.86784,-0.9433092,320.255966754001,247.2814,196.1737,51.58482,51.57427,23414.54,6492.439
34.30025,S,34.30025,0.3006666,1.067162,0.439698,0.1226864,0,146.7074,5.07246,1.413039,126.106,148.4966,3.15227,-32.8588513200261,-32.84545,-0.9383626,317.66568786779,243.9958,196.0797,51.24983,51.21397,23439.09,6512.052
34.40023,S,34.40023,0.2982576,1.096463,0.4399397,0.1260513,0,146.7074,4.988728,1.427041,126.106,148.4966,3.15227,-32.8365401034694,-32.82327,-0.9334412,315.090434284602,240.7126,195.986,50.90992,50.84784,23463.31,6531.655
34.50022,S,34.50022,0.2958624,1.126679,0.4401869,0.1295208,0,146.7074,4.906325,1.441284,126.106,148.4966,3.15227,-32.8144007429394,-32.80126,-0.928568,312.530541507336,237.4315,195.893,50.56501,50.47564,23487.2,6551.25
34.6002,S,34.6002,0.293481,1.157772,0.4404395,0.1330906,0,146.7074,4.825237,1.45569,126.106,148.4966,3.15227,-32.7924627263047,-32.77945,-0.9237258,309.986178314694,234.1526,195.8004,50.21502,50.09734,23510.77,6570.834
34.70018,S,34.70018,0.291114,1.189787,0.4406982,0.1367664,0,146.7074,4.745463,1.470296,126.106,148.4966,3.15227,-32.7707062125636,-32.75782,-0.9189203,307.457810673119,230.8759,195.7084,49.85983,49.71279,23534,6590.41
34.80017,S,34.80017,0.2887611,1.222711,0.4409632,0.1405459,0,146.7074,4.666985,1.485043,126.106,148.4966,3.15227,-32.749140793164,-32.73638,-0.9141374,304.94533135884,227.6012,195.6166,49.49938,49.3219,23556.91,6609.976
34.90015,S,34.90015,0.2864233,1.256628,0.4412355,0.1444418,0,146.7074,4.589818,1.500043,126.106,148.4966,3.15227,-32.7277470537827,-32.71511,-0.9093981,302.449649388208,224.3287,195.5256,49.13357,48.92449,23579.49,6629.533
35.00013,S,35.00013,0.2841005,1.291476,0.4415148,0.1484417,0,146.7074,4.513939,1.515135,126.106,148.4966,3.15227,-32.7065440713007,-32.69403,-0.9046698,299.970678052608,221.0584,195.4348,48.76231,48.52053,23601.74,6649.082
35.10012,S,35.10012,0.2817935,1.327372,0.4418024,0.1525638,0,146.7074,4.439365,1.530482,126.106,148.4966,3.15227,-32.6855026681926,-32.67311,-0.899982,297.509115351834,217.7902,195.3448,48.38552,48.10979,23623.67,6668.62
35.2001,S,35.2001,0.279502,1.364227,0.4420981,0.156795,0,146.7074,4.366066,1.545919,126.106,148.4966,3.15227,-32.6646418979061,-32.65237,-0.8953009,295.064771196922,214.5241,195.2548,48.0031,47.69227,23645.26,6688.15
35.30008,S,35.30008,0.2772269,1.402203,0.4424033,0.1611539,0,146.7074,4.294062,1.561613,126.106,148.4966,3.15227,-32.6439425867203,-32.63179,-0.8906565,292.638620873739,211.26,195.1658,47.61496,47.26769,23666.54,6707.671
35.40007,S,35.40007,0.274968,1.441192,0.4427181,0.1656302,0,146.7074,4.223325,1.577425,126.106,148.4966,3.15227,-32.62342392306,-32.61139,-0.8860196,290.230360543317,207.9979,195.0768,47.221,46.83607,23687.48,6727.183
35.50005,S,35.50005,0.2727262,1.481308,0.4430434,0.170235,0,146.7074,4.15387,1.593446,126.106,148.4966,3.15227,-32.6030463703008,-32.59113,-0.8814068,287.841010821013,204.7379,194.9886,46.82113,46.39716,23708.11,6746.687
35.60003,S,35.60003,0.2705016,1.522487,0.4433794,0.1749623,0,146.7074,4.085682,1.60959,126.106,148.4966,3.15227,-32.5828494121742,-32.57105,-0.8767997,285.470541459188,201.48,194.9006,46.41525,45.95095,23728.4,6766.181
35.70002,S,35.70002,0.2682946,1.564844,0.4437275,0.1798237,0,146.7074,4.018766,1.625943,126.106,148.4966,3.15227,-32.562803416315,-32.55112,-0.8722116,283.119562621541,198.224,194.8133,46.00327,45.49719,23748.37,6785.667
35.8,S,35.8,0.2661057,1.608326,0.444088,0.1848152,0,146.7074,3.953113,1.642441,126.106,148.4966,3.15227,-32.5429080261402,-32.53134,-0.8676293,280.788303043633,194.97,194.7263,45.58509,45.03583,23768.02,6805.144
35.89998,S,35.89998,0.2639351,1.652975,0.4444617,0.1899393,0,146.7074,3.888714,1.659086,126.106,148.4966,3.15227,-32.5231631676041,-32.51171,-0.86305,278.477162975,191.7179,194.6397,45.16059,44.56672,23787.34,6824.612
35.99997,S,35.99997,0.2617835,1.698824,0.4448496,0.1952023,0,146.7074,3.82558,1.675915,126.106,148.4966,3.15227,-32.5035789943387,-32.49224,-0.8584796,276.186815570718,188.4678,194.5537,44.72971,44.08969,23806.33,6844.072
36.09995,S,36.09995,0.2596511,1.745854,0.4452521,0.2005992,0,146.7074,3.763692,1.69286,126.106,148.4966,3.15227,-32.4841351049768,-32.47291,-0.8539026,273.91741818412,185.2196,194.468,44.29231,43.60467,23825,6863.522
36.19993,S,36.19993,0.2575386,1.794126,0.4456705,0.20614,0,146.7074,3.703065,1.709994,126.106,148.4966,3.15227,-32.46483181823,-32.45372,-0.849331,271.669777623566,181.9734,194.383,43.84831,43.11147,23843.34,6882.965
36.29992,S,36.29992,0.2554459,1.843563,0.446105,0.2118142,0,146.7074,3.643672,1.727202,126.106,148.4966,3.15227,-32.4456884949055,-32.43469,-0.8447405,269.443796671782,178.7291,194.298,43.3976,42.61005,23861.36,6902.399
36.3999,S,36.3999,0.2533743,1.894312,0.4465572,0.2176354,0,146.7074,3.585536,1.744592,126.106,148.4966,3.15227,-32.4266756392101,-32.41579,-0.8401498,267.240683867371,175.4867,194.214,42.94007,42.10014,23879.05,6921.825
36.49988,S,36.49988,0.2513234,1.946255,0.4470275,0.2235968,0,146.7074,3.52863,1.762084,126.106,148.4966,3.15227,-32.4078027576429,-32.39703,-0.8355398,265.0601199219,172.2461,194.13,42.47563,41.58175,23896.43,6941.242
36.59986,S,36.59986,0.2492944,1.999523,0.4475301,0.2297081,0,146.7074,3.473071,1.77975,126.106,148.4966,3.15227,-32.3890705935816,-32.37841,-0.8309391,262.903423359514,169.0074,194.047,42.00417,41.0546,23913.47,6960.651
36.69985,S,36.69985,0.2472872,2.054008,0.4480754,0.2359594,0,146.7074,3.418908,1.797492,126.106,148.4966,3.15227,-32.3705089266582,-32.35996,-0.8263395,260.770297206148,165.7705,193.964,41.52559,40.51871,23930.2,6980.051
36.79983,S,36.79983,0.2453026,2.109766,0.448641,0.242355,0,146.7074,3.365966,1.815344,126.106,148.4966,3.15227,-32.3520771039171,-32.34164,-0.8217147,258.661842130734,162.5355,193.8817,41.03978,39.97388,23946.59,6999.443
36.89981,S,36.89981,0.2433411,2.16677,0.449228,0.2488948,0,146.7074,3.314239,1.833291,126.106,148.4966,3.15227,-32.3337750159595,-32.32345,-0.8170599,256.578232689945,159.3023,193.7997,40.54663,39.42002,23962.67,7018.827
36.9998,S,36.9998,0.2414032,2.225053,0.449837,0.2555766,0,146.7074,3.263724,1.851319,126.106,148.4966,3.15227,-32.3156025509579,-32.30539,-0.8123701,254.520251251006,156.0709,193.7183,40.04604,38.85697,23978.42,7038.203
37.09978,S,37.09978,0.2394895,2.284567,0.4504693,0.2624036,0,146.7074,3.214419,1.869443,126.106,148.4966,3.15227,-32.2975597123771,-32.28746,-0.8076448,252.48827259727,152.8413,193.6373,39.53789,38.28465,23993.85,7057.571
37.19976,S,37.19976,0.2376003,2.345314,0.4511255,0.2693697,0,146.7074,3.166318,1.887622,126.106,148.4966,3.15227,-32.2796362957845,-32.26965,-0.802875,250.482957459919,149.6135,193.5568,39.02209,37.70293,24008.96,7076.93
37.29975,S,37.29975,0.2357364,2.4073,0.4518069,0.2764792,0,146.7074,3.119423,1.905887,126.106,148.4966,3.15227,-32.2618423750546,-32.25197,-0.798063,248.50483411868,146.3874,193.4768,38.49853,37.11169,24023.74,7096.282
37.39973,S,37.39973,0.2338982,2.47045,0.4525133,0.28372,0,146.7074,3.073725,1.92416,126.106,148.4966,3.15227,-32.2441776153865,-32.23442,-0.7931944,246.554494146591,143.1632,193.3972,37.9671,36.51087,24038.21,7115.625
37.49971,S,37.49971,0.2320865,2.534792,0.4532464,0.2910967,0,146.7074,3.029228,1.942484,126.106,148.4966,3.15227,-32.2266421500667,-32.217,-0.7882736,244.632599883476,139.9407,193.3182,37.4277,35.90033,24052.34,7134.961
37.5997,S,37.5997,0.2303016,2.600266,0.4540065,0.2986031,0,146.7074,2.985918,1.960821,126.106,148.4966,3.15227,-32.2092257630333,-32.1997,-0.7832906,242.739569562429,136.7199,193.2396,36.88022,35.27998,24066.16,7154.29
37.69968,S,37.69968,0.2285443,2.666837,0.4547943,0.3062363,0,146.7074,2.943802,1.979172,126.106,148.4966,3.15227,-32.191938470383,-32.18253,-0.778245,240.876273774414,133.5009,193.1616,36.32454,34.64974,24079.65,7173.609
37.79966,S,37.79966,0.226815,2.734482,0.4556101,0.3139882,0,146.7074,2.902864,1.997495,126.106,148.4966,3.15227,-32.1747800516255,-32.16549,-0.7731264,239.043020817905,130.2835,193.084,35.76059,34.00952,24092.83,7192.922
37.89965,S,37.89965,0.2251146,2.803109,0.4564546,0.3218556,0,146.7074,2.863111,2.015799,126.106,148.4966,3.15227,-32.1577405536567,-32.14857,-0.7679352,237.240795647682,127.068,193.007,35.18824,33.35929,24105.68,7212.226
37.99963,S,37.99963,0.2234434,2.872699,0.4573281,0.3298319,0,146.7074,2.824528,2.034057,126.106,148.4966,3.15227,-32.1408498129981,-32.1318,-0.7626634,235.469892782408,123.8541,192.9304,34.60741,32.69895,24118.21,7231.523
38.09961,S,38.09961,0.2218022,2.943223,0.458231,0.3379134,0,146.7074,2.787117,2.052275,126.106,148.4966,3.15227,-32.124077870327,-32.11515,-0.7573107,233.731076069636,120.6417,192.8544,34.01798,32.02839,24130.42,7250.812
38.1996,S,38.1996,0.2201916,3.014551,0.4591629,0.3460869,0,146.7074,2.750868,2.070405,126.106,148.4966,3.15227,-32.1074345356972,-32.09863,-0.7518674,232.025168986615,117.4311,192.779,33.41986,31.34764,24142.3,7270.094
38.29958,S,38.29958,0.2186121,3.086615,0.460124,0.3543464,0,146.7074,2.715774,2.088441,126.106,148.4966,3.15227,-32.0909397747136,-32.08226,-0.7463303,230.352528887037,114.2221,192.704,32.81295,30.65664,24153.87,7289.368
38.39956,S,38.39956,0.2170647,3.159384,0.4611138,0.362682,0,146.7074,2.681837,2.106367,126.106,148.4966,3.15227,-32.0745735715593,-32.06602,-0.7406964,228.714284844666,111.0147,192.6299,32.19715,29.95531,24165.12,7308.635
38.49955,S,38.49955,0.2155496,3.232617,0.4621308,0.3710736,0,146.7074,2.649029,2.124099,126.106,148.4966,3.15227,-32.0583556297468,-32.04993,-0.7349508,227.110482233085,107.8091,192.5559,31.57236,29.2438,24176.04,7327.895
38.59953,S,38.59953,0.2140678,3.306401,0.4631761,0.3795267,0,146.7074,2.617365,2.141722,126.106,148.4966,3.15227,-32.0422762500297,-32.03398,-0.729104,225.542404528522,104.6049,192.4829,30.93851,28.52188,24186.65,7347.146
38.69951,S,38.69951,0.2126197,3.380484,0.4642467,0.3880106,0,146.7074,2.586818,2.159102,126.106,148.4966,3.15227,-32.0263650439273,-32.0182,-0.7231367,224.010332458128,101.4024,192.4103,30.2955,27.78974,24196.93,7366.391
38.7995,S,38.7995,0.2112062,3.4548,0.4653428,0.3965247,0,146.7074,2.557389,2.176291,126.106,148.4966,3.15227,-32.0105922111661,-32.00256,-0.7170545,222.515048213273,98.20142,192.3383,29.64324,27.04732,24206.89,7385.628
38.89948,S,38.89948,0.2098278,3.529198,0.4664615,0.4050448,0,146.7074,2.529062,2.193213,126.106,148.4966,3.15227,-31.9949875603688,-31.98709,-0.7108462,221.057334963481,95.00204,192.267,28.98165,26.29468,24216.54,7404.858
38.99946,S,38.99946,0.208485,3.603525,0.4676014,0.413557,0,146.7074,2.501823,2.209846,126.106,148.4966,3.15227,-31.979561080524,-31.9718,-0.7045081,219.637674583529,91.80419,192.1962,28.31066,25.53188,24225.86,7424.082
39.09945,S,39.09945,0.2071789,3.677657,0.4687604,0.4220475,0,146.7074,2.475672,2.226185,126.106,148.4966,3.15227,-31.9642928598231,-31.95667,-0.6980405,218.257016717229,88.60786,192.1262,27.63017,24.75897,24234.87,7443.298
39.19943,S,39.19943,0.2059098,3.75141,0.4699354,0.4304932,0,146.7074,2.450582,2.242166,126.106,148.4966,3.15227,-31.9492127617048,-31.94173,-0.6914338,216.915808056639,85.413,192.0568,26.94014,23.97605,24243.55,7462.507
39.29941,S,39.29941,0.2046783,3.824594,0.4711232,0.4388746,0,146.7074,2.426543,2.257756,126.106,148.4966,3.15227,-31.9343308035786,-31.92699,-0.6846849,215.614666256654,82.21962,191.9879,26.24048,23.18323,24251.92,7481.709
39.39939,S,39.39939,0.2034853,3.897055,0.4723208,0.4471723,0,146.7074,2.403544,2.272934,126.106,148.4966,3.15227,-31.919637054606,-31.91244,-0.6777927,214.354605207542,79.02771,191.9199,25.53113,22.38061,24259.96,7500.905
39.49938,S,39.49938,0.2023314,3.96857,0.4735239,0.4553619,0,146.7074,2.381565,2.287644,126.106,148.4966,3.15227,-31.9051614812847,-31.89811,-0.6707515,213.136079853748,75.83725,191.8526,24.81204,21.56835,24267.69,7520.093
39.59936,S,39.59936,0.2012169,4.038915,0.4747278,0.4634178,0,146.7074,2.360583,2.30183,126.106,148.4966,3.15227,-31.8909040788007,-31.884,-0.6635563,211.95955468861,72.6482,191.7858,24.08315,20.74662,24275.1,7539.275
39.69934,S,39.69934,0.2001429,4.107888,0.4759284,0.4713186,0,146.7074,2.34059,2.315472,126.106,148.4966,3.15227,-31.8768749849103,-31.87012,-0.6562088,210.825956539793,69.46056,191.7198,23.34442,19.91558,24282.19,7558.451
39.79933,S,39.79933,0.1991097,4.175265,0.47712,0.4790359,0,146.7074,2.321562,2.328506,126.106,148.4966,3.15227,-31.8630942040976,-31.85649,-0.6487042,209.735895605607,66.27431,191.6546,22.59581,19.07543,24288.96,7577.619
39.89931,S,39.89931,0.198118,4.240788,0.4782972,0.4865429,0,146.7074,2.303478,2.340887,126.106,148.4966,3.15227,-31.8495618326727,-31.84311,-0.6410417,208.689884299057,63.08939,191.5901,21.83729,18.22638,24295.41,7596.781
39.99929,S,39.99929,0.1971683,4.304216,0.4794537,0.4938112,0,146.7074,2.286317,2.35256,126.106,148.4966,3.15227,-31.8363079603844,-31.83001,-0.6332203,207.688611117493,59.90579,191.5264,21.06882,17.36868,24301.54,7615.938
40.09928,S,40.09928,0.1962614,4.36527,0.4805831,0.5008109,0,146.7074,2.270058,2.363465,126.106,148.4966,3.15227,-31.8233327144391,-31.81719,-0.6252404,206.732573606617,56.7235,191.4634,20.2904,16.5026,24307.36,7635.086
40.19926,S,40.19926,0.1953977,4.423712,0.4816787,0.5075125,0,146.7074,2.254679,2.373553,126.106,148.4966,3.15227,-31.8106662283516,-31.80468,-0.6171029,205.822622375808,53.54247,191.4014,19.50202,15.62839,24312.86,7654.229
40.29924,S,40.29924,0.1945778,4.479238,0.4827329,0.5138831,0,146.7074,2.240154,2.382749,126.106,148.4966,3.15227,-31.7983186377798,-31.79249,-0.6088085,204.959097223381,50.36267,191.3402,18.70366,14.74636,24318.04,7673.367
40.39923,S,40.39923,0.1938021,4.531565,0.4837382,0.5198906,0,146.7074,2.226456,2.390988,126.106,148.4966,3.15227,-31.7863001069013,-31.78063,-0.6003593,204.142539330991,47.18408,191.2798,17.89535,13.85684,24322.9,7692.498
40.49921,S,40.49921,0.1930711,4.580397,0.4846869,0.5255018,0,146.7074,2.213562,2.3982,126.106,148.4966,3.15227,-31.7746508324968,-31.76914,-0.5917594,203.373431257858,44.00665,191.2202,17.0771,12.96016,24327.44,7711.622
40.59919,S,40.59919,0.1923854,4.625438,0.4855706,0.5306827,0,146.7074,2.201441,2.404308,126.106,148.4966,3.15227,-31.7633710114679,-31.75802,-0.5830126,202.652266888486,40.83035,191.1614,16.24895,12.05669,24331.67,7730.741
40.69918,S,40.69918,0.1917452,4.666411,0.4901929,0.535092,0,146.7074,2.207231,2.407849,126.106,148.4966,3.15227,-31.7535865984358,-31.74833,-0.5777578,201.979357858319,37.65503,191.1033,15.41093,11.14678,24335.58,7749.854
40.79916,S,40.79916,0.191151,4.702987,0.4911512,0.5392922,0,146.7074,2.197496,2.411445,126.106,148.4966,3.15227,-31.7431191847097,-31.73802,-0.5689482,201.355365171124,34.48077,191.0461,14.56311,10.23083,24339.17,7768.962
40.89914,S,40.89914,0.1906033,4.734859,0.4920031,0.5429604,0,146.7074,2.188378,2.413702,126.106,148.4966,3.15227,-31.7330815757248,-31.72814,-0.5599986,200.780595625327,31.30752,190.9897,13.70554,9.309278,24342.44,7788.064
40.99913,S,40.99913,0.1901024,4.761721,0.49274,0.5460624,0,146.7074,2.179853,2.414536,126.106,148.4966,3.15227,-31.7235040844322,-31.71872,-0.5509201,200.255509387511,28.13524,190.9342,12.83831,8.382534,24345.4,7807.161
